,Sect1Risk1,Sect1Risk2,Sect1Risk3,Sect1Risk4,Sect1Risk5,Sect2Risk1,Sect2Risk2,Sect2Risk3,Sect2Risk4,Sect2Risk5,Sect3Risk1,Sect3Risk2,Sect3Risk3,Sect3Risk4,Sect3Risk5,Sect4Risk1,Sect4Risk2,Sect4Risk3,Sect4Risk4,Sect4Risk5,Sect5Risk1,Sect5Risk2,Sect5Risk3,Sect5Risk4,Sect5Risk5,ContractReviewNumber,SalesOrderText,PartText
0,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,13423,Sales Order,DA322A0002-501
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13424,Sales Order,1TD1131D23026-2015
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13424,Sales Order,1TD1131D23026-2017
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13424,Sales Order,1TD1131D23026-2018
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13424,Sales Order,1TD1131D23026-2019
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13424,Sales Order,1TD1131D23026-2023
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13424,Sales Order,1TD1131D23026-2025
0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,13425,Sales Order,17TD1131D17026-2001
0,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,13425,Sales Order,1TD1131D17026-2002
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13426,Sales Order,1TD1363A20704-1001
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13426,Sales Order,1TD1363A20704-1009
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13426,Sales Order,1TD1363A20704-1007
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13426,Sales Order,1TD1363A20704-1008
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13427,Sales Order,366605-11
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13429,Sales Order,1TD13G1D11106-2313
0,True,True,True,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,True,True,True,False,13429,Sales Order,1TD13G1D11106-2314
0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,13429,Sales Order,1TD13G1D11106-2315
0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,13429,Sales Order,1TD13G1D11106-2316
0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,13429,Sales Order,1TD13G1D11106-2317
0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,13429,Sales Order,1TD13G1D11106-2318
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,13430,Sales Order,1TD13G1D11106-2325
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13430,Sales Order,1TD13G1D11106-2327
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,13430,Sales Order,1TD13G1D11106-2329
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13431,Sales Order,1TD13G1D11104-2307
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13431,Sales Order,1TD13G1D11104-2309
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13432,Sales Order,366605-11
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13433,Sales Order,366605-11
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13434,Sales Order,366605-11
0,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,13435,Sales Order,1TD13G6D32401-1011
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13436,Sales Order,366605-11
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13437,Sales Order,366605-11
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13438,Sales Order,366707-3
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13439,Sales Order,1TD13G3D13304-2301
0,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,13440,Sales Order,DA322A0053-501
0,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,True,True,False,13441,Sales Order,842-349640-1
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13442,Sales Order,366707-3
0,True,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13443,Sales Order,366707-3
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13444,Sales Order,1TD13G1A21203-1001
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13444,Sales Order,1TD13G1A21203-1002
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13446,Sales Order,1TD13G3D13302-1001
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13446,Sales Order,1TD13G3D13302-1003
0,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,True,True,False,13448,Sales Order,842-349640-1
0,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,True,True,False,13449,Sales Order,842-349640-1
0,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,13450,Sales Order,152W1499-1
0,True,True,True,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,13451,Sales Order,1TD1367A20524-2003
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,13452,Sales Order,1TD1130D07033-1013
0,True,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False,13452,Sales Order,1TD1130D07033-1014
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,13452,Sales Order,1TD1130D07033-1015
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,13452,Sales Order,1TD1130D07033-1016
0,True,True,True,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,13453,Sales Order,1TD13G3D13101-2315
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13454,Sales Order,148A6354-153
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13455,Sales Order,148A6354-154
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13456,Sales Order,69-77223-1
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13457,Sales Order,69-77163-1
0,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,13458,Sales Order,16B6553-9
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13459,Sales Order,1TD1342D10103-4005
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13460,Sales Order,A090511D0502-2011
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13461,Sales Order,16K0573-17
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13462,Sales Order,1TD1130D07011-2011
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13463,Sales Order,70301-02116-042
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13463,Sales Order,70301-02116-041
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13464,Sales Order,70301-02116-042
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13465,Sales Order,901-036-884-117
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13466,Sales Order,1TD13G1D11104-2307
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13466,Sales Order,1TD13G1D11104-2309
0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,13467,Sales Order,1TD13G1A21209-1007
0,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,13467,Sales Order,1TD13G1A21209-1008
0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,13467,Sales Order,1TD13G1A21209-1009
0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,13467,Sales Order,1TD13G1A21209-1010
0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,13467,Sales Order,1TD13G1A21209-1011
0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,13467,Sales Order,1TD13G1A21209-1012
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13468,Sales Order,1TD13G2D01013-2302
0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,13469,Sales Order,AVB-001-1
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False,13469,Sales Order,AVB-001-2
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,13469,Sales Order,AFPO01-7
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13470,Sales Order,70301-02116-042
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13471,Sales Order,148A6354-153
0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,13472,Sales Order,1TD1132D06014-2001
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13472,Sales Order,1TD1132D06014-2003
0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13472,Sales Order,1TD1132D06016-2001
0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13472,Sales Order,1TD1132D06016-2002
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13472,Sales Order,1TD1132D06017-2001
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13472,Sales Order,1TD1132D06018-2001
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13472,Sales Order,1TD1132D06018-2002
0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13473,Sales Order,1TD1133D07036-2003
0,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13473,Sales Order,1TD1133D07036-2004
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13474,Sales Order,5-89525-6
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13475,Sales Order,17P2C1017-1
0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,13476,Sales Order,1TD1135D37417-1003-701
0,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,13476,Sales Order,1TD1135D37417-1004-701
0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,13477,Sales Order,1TD13G6D32105-1009
0,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,13477,Sales Order,1TD13G6D32105-1011
0,True,True,True,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,True,True,True,False,13478,Sales Order,1TD13G3D13810-2303
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13479,Sales Order,70301-10008-044
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13480,Sales Order,70301-02116-042
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13481,Sales Order,1TD13G4D24109-1004
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13482,Sales Order,1TD1135D37313-2003-801
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13482,Sales Order,1TD1135D37313-2004-801
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13483,Sales Order,1TD1135D19202-2007
0,True,True,True,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,13483,Sales Order,1TD1135D19202-2009
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13483,Sales Order,1TD1135D19202-2011
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13484,Sales Order,1TD1135D77212-2001-801
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13484,Sales Order,1TD1135D77212-2002-801
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,True,False,13485,Sales Order,1TD1135D13614-2003
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13486,Sales Order,1TD1367D20603-2001
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13486,Sales Order,1TD1367D20603-2003
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13486,Sales Order,1TD1367D20603-2005
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13487,Sales Order,366605-11
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13489,Sales Order,366605-11
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,13490,Sales Order,60P5750789M005-01B
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13490,Sales Order,60P5750790M005-02C.
0,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,13490,Sales Order,60P5750904M003-02A
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13490,Sales Order,60P5750831M003-01A
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13490,Sales Order,60P5750832M003-02A
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13490,Sales Order,60P5750885M003-01A
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,13490,Sales Order,60P5750886M003-02A
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13490,Sales Order,60P5750887M003-01A
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,13490,Sales Order,60P5750888M003-02A
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,13490,Sales Order,60P5750889M004-01A
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13490,Sales Order,60P5750890M005-02A
0,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,13491,Sales Order,1TD1150D07023-2007
0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,13492,Sales Order,1TD1135D57303-2005-801
0,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,13492,Sales Order,1TD1135D57303-2006-801
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13494,Sales Order,70305-02107-103
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13495,Sales Order,16K0685-1
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False,13496,Sales Order,16L132-801
0,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,True,True,False,13497,Sales Order,5HR92037-101
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,13498,Sales Order,65300-12133-041
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13504,Sales Order,16P192-19
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13505,Sales Order,1TD13G6A32216-1001
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13506,Sales Order,1TD13G6D32216-1003
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13506,Sales Order,1TD13G6D32216-1001
0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,13506,Sales Order,1TD13G6D32216-2309
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13507,Sales Order,1TD1135D37417-1003-701
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13507,Sales Order,1TD1135D37417-1004-701
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13509,Sales Order,70301-02116-042
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13510,Sales Order,70305-02107-103
0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,13511,Sales Order,17TD1131D17026-2001
0,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,13511,Sales Order,1TD1131D17026-2002
0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,13512,Sales Order,1TD1135D77303-2001-801
0,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,True,True,False,13512,Sales Order,1TD1135D77303-2002-801
0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,13512,Sales Order,1TD1135D77303-2003-801
0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13512,Sales Order,1TD1135D77303-2004-801
0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,13513,Sales Order,1TD13G1A21201-9502
0,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,True,True,False,13513,Sales Order,1TD13G1A21202-9502
0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,13513,Sales Order,1TD13G1A21203-9502
0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,13513,Sales Order,1TD13G1A21209-9508
0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,13513,Sales Order,1TD13G1A21209-9510
0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,13513,Sales Order,1TD13G1A21209-9512
0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,13514,Sales Order,1TD1135D17306-2001
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13514,Sales Order,1TD1135D17306-2003
0,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,13515,Sales Order,70302-02139-041
0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,13516,Sales Order,1TD1135D57605-2005-801
0,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,13516,Sales Order,1TD1135D57605-2006-801
0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,13516,Sales Order,1TD1135D57605-2007-801
0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,13516,Sales Order,1TD1135D57605-2008-801
0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,13516,Sales Order,1TD1135D57605-2009-801
